accident_month,accident_dow,accident_hour,shutdown_duration_hrs,has_evacuation,has_injury,has_fatality,log_net_loss,log_unintentional_release,log_all_costs,recovery_rate,cost_per_barrel,Pipeline Type,region,Cause Category
3,0,9,0.0,0,0,0,0.11332868530700317,0.11332868530700317,6.641182169740591,0.0,6.528010130127457,TANK,South,MATERIAL/WELD/EQUIP FAILURE
3,0,10,0.0,0,0,0,0.0,1.0986122886681098,7.057036981697891,0.6666666666666666,7.057036981697891,ABOVEGROUND,West,MATERIAL/WELD/EQUIP FAILURE
3,0,15,2.5,0,0,0,0.4700036292457355,0.4700036292457355,9.349928386183237,0.0,8.879976938564361,UNDERGROUND,South,MATERIAL/WELD/EQUIP FAILURE
3,1,11,38.0,0,0,0,3.7814586354070294,3.8918202981106265,13.081543466215237,0.10448979591836735,9.300174159965461,UNDERGROUND,West,CORROSION
3,3,15,0.0,0,0,0,0.0,2.0794415416798357,10.896757843893464,0.875,10.896757843893464,UNDERGROUND,South,CORROSION
3,5,12,76.11666666666666,0,0,0,0.0,5.484796933490655,9.729193687429403,0.995850622406639,9.729193687429403,UNDERGROUND,West,CORROSION
3,6,1,71.25,0,0,0,0.0,4.51085950651685,11.973516181427835,0.989010989010989,11.973516181427835,ABOVEGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
3,0,13,0.0,0,0,0,0.0,0.3852624007906449,11.5714867831684,0.31972789115646255,11.5714867831684,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
3,1,14,0.0,0,0,0,0.0,0.8544153281560676,8.470939806898775,0.574468085106383,8.470939806898775,UNDERGROUND,South,CORROSION
3,1,18,2.933333333333333,0,0,0,0.0,0.2151113796169455,8.166500319155052,0.1935483870967742,8.166500319155052,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
3,2,8,0.0,0,0,0,0.0,0.22314355131420976,7.208600337960199,0.2,7.208600337960199,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
3,2,13,0.0,0,0,0,0.0,0.3852624007906449,8.346642090221199,0.31972789115646255,8.346642090221199,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
3,3,13,70.0,0,0,0,0.6931471805599453,7.438971592395862,11.51293546492023,0.9988242210464433,10.819798284210286,ABOVEGROUND,Northeast,MATERIAL/WELD/EQUIP FAILURE
3,3,17,865.1666666666666,0,0,0,1.9021075263969205,1.9021075263969205,14.604540935940772,0.0,12.702435998965377,,Other/Territory,OTHER OUTSIDE FORCE DAMAGE
3,4,13,1.0,0,0,0,0.10436001532424277,0.5364933705145685,10.31091739595388,0.3508771929824561,10.20656104009265,ABOVEGROUND,South,INCORRECT OPERATION
3,5,22,0.0,0,0,0,4.564348191467836,5.659482215759621,12.987690762404629,0.6655052264808362,8.423559938117721,ABOVEGROUND,South,INCORRECT OPERATION
3,0,10,7.75,0,0,0,0.0,0.4700036292457355,9.688498165477787,0.37499999999999994,9.688498165477787,ABOVEGROUND,South,CORROSION
3,0,18,41.28333333333333,0,0,0,0.0,3.713572066704308,11.655214645968547,0.975609756097561,11.655214645968547,UNDERGROUND,Midwest,EXCAVATION DAMAGE
3,1,14,75.21666666666667,1,0,0,6.48768401848461,6.48768401848461,11.613684409620816,0.0,5.131914100912725,UNDERGROUND,Midwest,NATURAL FORCE DAMAGE
3,2,9,0.0,0,0,0,0.0,0.7884573603642702,11.72316207897476,0.5454545454545454,11.72316207897476,UNDERGROUND,South,NATURAL FORCE DAMAGE
4,5,14,3.9833333333333334,0,0,0,0.0,3.044522437723423,12.150776614026197,0.9523809523809523,12.150776614026197,ABOVEGROUND,Midwest,CORROSION
4,0,7,0.0,0,0,0,0.0,0.11332868530700317,8.98882050177807,0.10714285714285712,8.98882050177807,UNDERGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,0,9,0.0,0,0,0,0.0,0.0,15.201805169084134,0.0,15.201805169084134,UNDERGROUND,West,INCORRECT OPERATION
4,0,23,12.0,0,0,0,0.0,1.3862943611198906,8.96392819372262,0.75,8.96392819372262,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,0,23,3797.05,0,0,0,5.375278407684165,5.993961427306569,16.44981381916867,0.4613466334164589,11.074550841691044,UNDERGROUND,South,EXCAVATION DAMAGE
4,2,1,0.0,0,0,0,0.0,1.6094379124341003,11.517962756487497,0.8,11.517962756487497,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,2,10,0.0,0,0,0,0.0,0.5364933705145685,10.507557587511348,0.4152046783625731,10.507557587511348,UNDERGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,3,18,15.533333333333333,0,0,0,0.15700374880966475,0.2151113796169455,3.332204510175204,0.05645161290322581,3.1812538330786166,ABOVEGROUND,Midwest,NATURAL FORCE DAMAGE
4,4,14,0.0,0,0,0,0.0,0.3074846997479606,7.484930283289661,0.2647058823529412,7.484930283289661,TANK,South,MATERIAL/WELD/EQUIP FAILURE
4,5,18,324.3,0,0,0,0.019802627296179712,0.019802627296179712,12.03115362225296,0.0,12.011351114071749,UNDERGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,0,16,0.0,0,0,0,0.0,1.7509374747078,10.34238743673053,0.8263888888888888,10.34238743673053,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,1,12,0.0,0,1,0,0.0,0.009950330853168083,10.469653271335284,0.009900990099009901,10.469653271335284,UNDERGROUND,Midwest,INCORRECT OPERATION
4,1,12,0.0,0,0,0,0.0,0.09531017980432487,11.542192962650796,0.09090909090909091,11.542192962650796,UNDERGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,2,11,0.0,0,0,0,0.0,0.6097655716208943,8.534443544822764,0.4565217391304348,8.534443544822764,UNDERGROUND,South,CORROSION
4,3,20,3.4166666666666665,0,0,0,0.0,2.772588722239781,9.918425424900335,0.9375,9.918425424900335,TANK,South,CORROSION
4,4,8,0.0,0,0,0,0.0,0.6830968447064438,8.517393171418904,0.494949494949495,8.517393171418904,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
4,4,9,0.0,0,0,0,0.11332868530700317,0.11332868530700317,7.828038032125829,0.0,7.714757154440964,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,5,19,24.166666666666668,0,0,0,0.6931471805599453,1.791759469228055,13.781282401234831,0.6666666666666666,13.08813625549503,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
4,1,14,21.933333333333334,0,0,0,0.0,3.258096538021482,11.86833160431674,0.9615384615384616,11.86833160431674,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
4,4,16,145.35,1,0,0,7.414572881350589,7.4205789054108005,13.262838109163027,0.005988023952095809,5.851144241045504,UNDERGROUND,Midwest,EXCAVATION DAMAGE
4,5,19,0.0,0,0,0,0.0,2.6390573296152584,10.763948399449612,0.9285714285714286,10.763948399449612,UNDERGROUND,South,OTHER OUTSIDE FORCE DAMAGE
4,6,9,12.05,0,0,0,2.5649493574615367,4.5217885770490405,13.914421519891844,0.8586956521739131,11.349483032251516,ABOVEGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
4,0,9,0.0,0,0,0,0.5596157879354227,0.6931471805599453,9.481206851499401,0.125,8.921648265802508,TANK,Midwest,MATERIAL/WELD/EQUIP FAILURE
4,0,10,32.166666666666664,0,0,0,0.6931471805599453,3.1354942159291497,11.438815954353785,0.9130434782608695,10.745679542983188,UNDERGROUND,West,CORROSION
4,0,10,4.316666666666666,0,0,0,1.0986122886681098,1.0986122886681098,11.675503392727572,0.0,10.57690810291204,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
4,0,12,0.0,0,0,0,0.0,1.3862943611198906,10.270939218446076,0.75,10.270939218446076,TANK,South,CORROSION
4,1,14,82.0,0,0,0,0.09531017980432487,0.22314355131420976,11.266884251677522,0.12,11.171575350824662,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
4,2,12,0.0,0,0,0,0.4700036292457355,0.4700036292457355,8.428580533059634,0.0,7.958708014099688,ABOVEGROUND,South,CORROSION
4,2,12,0.0,0,0,0,0.3074846997479606,0.3074846997479606,10.374459462846412,0.0,10.066986002147404,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
4,3,9,52.516666666666666,0,0,0,6.647688373563329,6.647688373563329,11.447084763029794,0.0,4.807586791905149,UNDERGROUND,Midwest,EXCAVATION DAMAGE
4,3,17,0.0,0,0,0,0.0,0.5364933705145685,10.069340916622775,0.4152046783625731,10.069340916622775,ABOVEGROUND,Northeast,MATERIAL/WELD/EQUIP FAILURE
4,4,7,0.0,0,0,0,0.04879016416943201,0.6931471805599453,7.496097345175956,0.475,7.447334942975405,TANK,South,INCORRECT OPERATION
5,1,22,0.0,0,0,0,0.0,1.0986122886681098,9.818800744368934,0.6666666666666666,9.818800744368934,ABOVEGROUND,West,MATERIAL/WELD/EQUIP FAILURE
5,4,13,0.0,0,0,0,0.0,1.9095425048844386,10.584536847897937,0.8518518518518519,10.584536847897937,UNDERGROUND,West,CORROSION
5,0,8,6.0,0,0,0,0.0,3.713572066704308,8.537191877922927,0.975609756097561,8.537191877922927,ABOVEGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
5,0,18,0.0,0,0,0,0.9242589015233319,1.0986122886681098,10.841559345471941,0.16,9.917330188521008,UNDERGROUND,West,CORROSION
5,2,10,0.0,0,0,0,0.4252677354043441,0.4252677354043441,6.714170529909472,0.0,6.289545791621662,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,6,0,2.3333333333333335,0,0,0,0.0,2.302585092994046,9.339261152043022,0.9,9.339261152043022,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,6,2,0.0,0,0,0,0.0,4.836281906951478,14.446430145135055,0.9920634920634921,14.446430145135055,TANK,South,NATURAL FORCE DAMAGE
5,6,6,0.0,0,0,0,0.6931471805599453,1.3862943611198906,10.06798452441753,0.5,9.37487975897434,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,6,14,0.0,0,0,0,0.6931471805599453,2.6390573296152584,12.178634642802677,0.8571428571428571,11.485492601318983,TANK,South,MATERIAL/WELD/EQUIP FAILURE
5,0,7,0.0,0,0,0,0.4054651081081644,4.2626798770413155,7.244941546337007,0.9788732394366197,6.839833262496678,TANK,South,MATERIAL/WELD/EQUIP FAILURE
5,2,10,0.0,0,0,0,0.6931471805599453,0.6931471805599453,8.834773814213882,0.0,8.14177220465645,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,2,14,0.0,0,0,0,0.3074846997479606,0.32208349916911333,9.906034306802704,0.014492753623188408,9.598567561110317,TANK,Northeast,MATERIAL/WELD/EQUIP FAILURE
5,3,10,81.33333333333333,0,0,0,1.62924053973028,1.62924053973028,11.156264806643742,0.0,9.52708283579012,UNDERGROUND,South,CORROSION
5,3,15,23.866666666666667,0,0,0,0.0,0.6931471805599453,12.628709472146657,0.5,12.628709472146657,TRANSITION AREA,Northeast,CORROSION
5,3,16,0.0,0,0,0,0.11332868530700317,0.11332868530700317,9.306831672164943,0.0,9.193513883012143,UNDERGROUND,Midwest,CORROSION
5,3,17,0.0,0,0,0,0.0,2.3978952727983707,13.867208870320972,0.9090909090909091,13.867208870320972,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
5,4,13,139.0,0,0,0,0.10436001532424277,0.10436001532424277,12.242929991206264,0.0,12.13857050597937,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
5,6,6,1.75,0,0,0,0.0,1.6094379124341003,9.20693457884135,0.8,9.20693457884135,UNDERGROUND,South,CORROSION
5,0,9,0.0,0,0,0,0.0,1.7047480922384253,10.146472946063877,0.8181818181818182,10.146472946063877,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,1,11,77.66666666666667,0,0,0,7.02108396428914,7.855932199718614,17.180666202835802,0.5660596667958155,10.159620906675995,TANK,West,INCORRECT OPERATION
5,2,19,0.5,0,0,0,1.62924053973028,1.7404661748405046,8.53050420547591,0.10526315789473684,6.902072495846639,ABOVEGROUND,West,MATERIAL/WELD/EQUIP FAILURE
5,3,3,8.5,0,0,0,0.8372475245337022,0.8372475245337022,8.560444233410552,0.0,7.723447587191651,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,3,8,0.0,0,0,0,1.791759469228055,2.3978952727983707,9.367429587218957,0.45454545454545453,7.576097340623111,ABOVEGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
5,3,12,0.0,0,0,0,0.3074846997479606,0.3074846997479606,9.159047077588632,0.0,8.851600271859526,UNDERGROUND,South,CORROSION
5,3,13,7.633333333333334,0,0,0,0.6931471805599453,0.6931471805599453,8.469262657658687,0.0,7.77632527464488,UNDERGROUND,Midwest,EXCAVATION DAMAGE
5,3,15,0.0,0,0,0,0.0,0.6043159668533296,8.517393171418904,0.45355191256830596,8.517393171418904,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,5,12,97.63333333333334,1,0,0,7.02197642307216,7.660114319173928,14.491128495131495,0.4717247879359095,7.469721812644395,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
5,5,14,0.0,0,0,0,0.22314355131420976,1.0986122886681098,5.017279836814924,0.5833333333333334,4.795790545596741,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,5,17,2.9166666666666665,0,0,0,0.0,4.454347296253507,11.170449240431308,0.9883720930232558,11.170449240431308,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
5,0,10,14.016666666666667,0,0,0,0.0,0.8285518175661483,10.001475960864331,0.5633187772925764,10.001475960864331,UNDERGROUND,South,CORROSION
6,1,10,6145.416666666667,0,0,0,2.1972245773362196,6.2324480165505225,11.918397239722838,0.9823182711198428,9.721225993942246,UNDERGROUND,West,CORROSION
6,1,12,199.23333333333332,0,0,0,0.6931471805599453,0.6931471805599453,5.017279836814924,0.0,4.330733340286331,UNDERGROUND,South,EXCAVATION DAMAGE
6,3,19,118.28333333333333,0,0,0,8.437933510430605,8.437933510430605,12.625647737956678,0.0,4.2027778580055095,UNDERGROUND,South,CORROSION
6,3,20,18.9,0,0,0,2.4849066497880004,2.4849066497880004,7.5256399750415355,0.0,5.0466457316192885,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
6,4,11,5.083333333333333,0,0,0,1.0647107369924282,1.0647107369924282,9.528212115591021,0.0,8.463639631302927,ABOVEGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
6,5,10,9.233333333333333,0,0,0,0.0,1.0986122886681098,11.923437814299906,0.6666666666666666,11.923437814299906,UNDERGROUND,South,MATERIAL/WELD/EQUIP FAILURE
6,0,8,79.48333333333333,0,0,0,0.0,0.6931471805599453,9.217415285648144,0.5,9.217415285648144,ABOVEGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
6,0,12,17.383333333333333,0,0,0,0.0,0.09531017980432487,12.567463949935082,0.09090909090909091,12.567463949935082,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
6,1,10,3.7666666666666666,0,0,0,2.4595888418037104,2.4595888418037104,6.665683717782408,0.0,4.219633388579779,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
6,1,15,28.083333333333332,0,0,0,0.0,0.6931471805599453,12.706850963741102,0.5,12.706850963741102,UNDERGROUND,Midwest,MATERIAL/WELD/EQUIP FAILURE
6,1,15,48.916666666666664,0,0,0,0.009950330853168083,1.3862943611198906,11.242034955158283,0.7475,11.232084755418258,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
6,2,8,0.0,0,0,0,2.3532782073095637,2.4706386779902956,10.199360984014199,0.11073541842772612,7.846436801659653,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
6,2,22,35.96666666666667,0,0,0,1.3862943611198906,1.3862943611198906,9.713234625415893,0.0,8.327121681162222,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
6,3,4,0.0,0,0,0,0.4054651081081644,0.4054651081081644,7.838737559599282,0.0,7.433469515241878,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
6,4,7,0.0,0,0,0,0.11332868530700317,0.3074846997479606,8.922791623969637,0.17647058823529413,8.80947893640162,UNDERGROUND,West,CORROSION
6,4,19,0.0,0,0,0,0.0,1.1346227261911428,10.187989573981278,0.6784565916398714,10.187989573981278,UNDERGROUND,South,CORROSION
6,5,7,217.38333333333333,0,0,0,3.1354942159291497,6.68586094706836,17.288524319038412,0.9712858926342073,14.153030785623667,UNDERGROUND,West,OTHER OUTSIDE FORCE DAMAGE
6,5,12,0.0,0,0,0,1.0986122886681098,1.9459101490553132,9.228278517107196,0.5714285714285714,8.129862653503556,ABOVEGROUND,South,MATERIAL/WELD/EQUIP FAILURE
6,0,4,0.0,0,0,0,0.6312717768418579,0.6931471805599453,9.358674166481876,0.06,8.727478255371503,TANK,South,ALL OTHER CAUSES
